dt,expect_num1(t-3),order_num2(t-3),order_money3(t-3),unit_price4(t-3),ssu_expect_sum5(t-3),ssu_warehouse_num6(t-3),warehouse_order_sum7(t-3),warehouse_company_num8(t-3),warehouse_order_money9(t-3),warehouse_ssu_num10(t-3),act_type11(t-3),is_act12(t-3),dayofweek13(t-3),month14(t-3),monthinyear15(t-3),dayinmonth16(t-3),expect_num_1d17(t-3),expect_num_r_1d18(t-3),order_num_1d19(t-3),order_num_r_1d20(t-3),order_money_1d21(t-3),order_money_r_1d22(t-3),unit_price_1d23(t-3),unit_price_r_1d24(t-3),ssu_expect_sum_1d25(t-3),ssu_expect_sum_r_1d26(t-3),ssu_warehouse_num_1d27(t-3),ssu_warehouse_num_r_1d28(t-3),warehouse_order_sum_1d29(t-3),warehouse_company_num_1d30(t-3),warehouse_order_money_1d31(t-3),warehouse_ssu_num_1d32(t-3),expect_num_2d33(t-3),expect_num_r_2d34(t-3),order_num_2d35(t-3),order_num_r_2d36(t-3),order_money_2d37(t-3),order_money_r_2d38(t-3),unit_price_2d39(t-3),unit_price_r_2d40(t-3),ssu_expect_sum_2d41(t-3),ssu_expect_sum_r_2d42(t-3),ssu_warehouse_num_2d43(t-3),ssu_warehouse_num_r_2d44(t-3),warehouse_order_sum_2d45(t-3),warehouse_company_num_2d46(t-3),warehouse_order_money_2d47(t-3),warehouse_ssu_num_2d48(t-3),expect_num1(t-2),order_num2(t-2),order_money3(t-2),unit_price4(t-2),ssu_expect_sum5(t-2),ssu_warehouse_num6(t-2),warehouse_order_sum7(t-2),warehouse_company_num8(t-2),warehouse_order_money9(t-2),warehouse_ssu_num10(t-2),act_type11(t-2),is_act12(t-2),dayofweek13(t-2),month14(t-2),monthinyear15(t-2),dayinmonth16(t-2),expect_num_1d17(t-2),expect_num_r_1d18(t-2),order_num_1d19(t-2),order_num_r_1d20(t-2),order_money_1d21(t-2),order_money_r_1d22(t-2),unit_price_1d23(t-2),unit_price_r_1d24(t-2),ssu_expect_sum_1d25(t-2),ssu_expect_sum_r_1d26(t-2),ssu_warehouse_num_1d27(t-2),ssu_warehouse_num_r_1d28(t-2),warehouse_order_sum_1d29(t-2),warehouse_company_num_1d30(t-2),warehouse_order_money_1d31(t-2),warehouse_ssu_num_1d32(t-2),expect_num_2d33(t-2),expect_num_r_2d34(t-2),order_num_2d35(t-2),order_num_r_2d36(t-2),order_money_2d37(t-2),order_money_r_2d38(t-2),unit_price_2d39(t-2),unit_price_r_2d40(t-2),ssu_expect_sum_2d41(t-2),ssu_expect_sum_r_2d42(t-2),ssu_warehouse_num_2d43(t-2),ssu_warehouse_num_r_2d44(t-2),warehouse_order_sum_2d45(t-2),warehouse_company_num_2d46(t-2),warehouse_order_money_2d47(t-2),warehouse_ssu_num_2d48(t-2),expect_num1(t-1),order_num2(t-1),order_money3(t-1),unit_price4(t-1),ssu_expect_sum5(t-1),ssu_warehouse_num6(t-1),warehouse_order_sum7(t-1),warehouse_company_num8(t-1),warehouse_order_money9(t-1),warehouse_ssu_num10(t-1),act_type11(t-1),is_act12(t-1),dayofweek13(t-1),month14(t-1),monthinyear15(t-1),dayinmonth16(t-1),expect_num_1d17(t-1),expect_num_r_1d18(t-1),order_num_1d19(t-1),order_num_r_1d20(t-1),order_money_1d21(t-1),order_money_r_1d22(t-1),unit_price_1d23(t-1),unit_price_r_1d24(t-1),ssu_expect_sum_1d25(t-1),ssu_expect_sum_r_1d26(t-1),ssu_warehouse_num_1d27(t-1),ssu_warehouse_num_r_1d28(t-1),warehouse_order_sum_1d29(t-1),warehouse_company_num_1d30(t-1),warehouse_order_money_1d31(t-1),warehouse_ssu_num_1d32(t-1),expect_num_2d33(t-1),expect_num_r_2d34(t-1),order_num_2d35(t-1),order_num_r_2d36(t-1),order_money_2d37(t-1),order_money_r_2d38(t-1),unit_price_2d39(t-1),unit_price_r_2d40(t-1),ssu_expect_sum_2d41(t-1),ssu_expect_sum_r_2d42(t-1),ssu_warehouse_num_2d43(t-1),ssu_warehouse_num_r_2d44(t-1),warehouse_order_sum_2d45(t-1),warehouse_company_num_2d46(t-1),warehouse_order_money_2d47(t-1),warehouse_ssu_num_2d48(t-1),expect_num1(t)
2019-01-22,52.0,47.0,6660.0,128.09,52.0,1.0,1839.0,1710.0,322200.726,382.0,3.0,1.0,5.0,1.0,0.0,1.0,2.0,0.038461538461538464,5.0,0.10638297872340426,260.0,0.03903903903903904,0.09000000000000341,0.0007026309626044454,2.0,0.038461538461538464,0.0,0.0,-55.0,-42.0,-8639.700000000012,-7.0,-3.0,-0.057692307692307696,-7.0,-0.14893617021276595,-283.0,-0.04249249249249249,1.8500000000000085,0.014442969786868674,-3.0,-0.057692307692307696,0.0,0.0,-301.0,-239.0,2678.9679999999935,7.0,68.0,60.0,8704.0,128.0,68.0,1.0,2114.0,1923.0,352465.368,387.0,3.0,1.0,6.0,1.0,0.0,1.0,16.0,0.23529411764705882,13.0,0.21666666666666667,2044.0,0.2348345588235294,-0.09000000000000341,-0.0007031250000000266,16.0,0.23529411764705882,0.0,0.0,275.0,213.0,30264.641999999993,5.0,18.0,0.2647058823529412,18.0,0.3,2304.0,0.2647058823529412,0.0,0.0,18.0,0.2647058823529412,0.0,0.0,220.0,171.0,21624.94199999998,-2.0,64.0,56.0,8192.0,128.0,64.0,1.0,1890.0,1745.0,314161.674,379.0,3.0,1.0,0.0,1.0,0.0,1.0,-4.0,-0.0625,-4.0,-0.07142857142857142,-512.0,-0.0625,0.0,0.0,-4.0,-0.0625,0.0,0.0,-224.0,-178.0,-38303.69400000002,-8.0,12.0,0.1875,9.0,0.16071428571428573,1532.0,0.18701171875,-0.09000000000000341,-0.0007031250000000266,12.0,0.1875,0.0,0.0,51.0,35.0,-8039.052000000025,-3.0,53
2019-01-23,68.0,60.0,8704.0,128.0,68.0,1.0,2114.0,1923.0,352465.368,387.0,3.0,1.0,6.0,1.0,0.0,1.0,16.0,0.23529411764705882,13.0,0.21666666666666667,2044.0,0.2348345588235294,-0.09000000000000341,-0.0007031250000000266,16.0,0.23529411764705882,0.0,0.0,275.0,213.0,30264.641999999993,5.0,18.0,0.2647058823529412,18.0,0.3,2304.0,0.2647058823529412,0.0,0.0,18.0,0.2647058823529412,0.0,0.0,220.0,171.0,21624.94199999998,-2.0,64.0,56.0,8192.0,128.0,64.0,1.0,1890.0,1745.0,314161.674,379.0,3.0,1.0,0.0,1.0,0.0,1.0,-4.0,-0.0625,-4.0,-0.07142857142857142,-512.0,-0.0625,0.0,0.0,-4.0,-0.0625,0.0,0.0,-224.0,-178.0,-38303.69400000002,-8.0,12.0,0.1875,9.0,0.16071428571428573,1532.0,0.18701171875,-0.09000000000000341,-0.0007031250000000266,12.0,0.1875,0.0,0.0,51.0,35.0,-8039.052000000025,-3.0,53.0,44.0,6784.0,128.0,53.0,1.0,2043.0,1869.0,342741.954,390.0,3.0,1.0,1.0,1.0,0.0,1.0,-11.0,-0.20754716981132076,-12.0,-0.2727272727272727,-1408.0,-0.20754716981132076,0.0,0.0,-11.0,-0.20754716981132076,0.0,0.0,153.0,124.0,28580.280000000028,11.0,-15.0,-0.2830188679245283,-16.0,-0.36363636363636365,-1920.0,-0.2830188679245283,0.0,0.0,-15.0,-0.2830188679245283,0.0,0.0,-71.0,-54.0,-9723.41399999999,3.0,49
2019-01-24,64.0,56.0,8192.0,128.0,64.0,1.0,1890.0,1745.0,314161.674,379.0,3.0,1.0,0.0,1.0,0.0,1.0,-4.0,-0.0625,-4.0,-0.07142857142857142,-512.0,-0.0625,0.0,0.0,-4.0,-0.0625,0.0,0.0,-224.0,-178.0,-38303.69400000002,-8.0,12.0,0.1875,9.0,0.16071428571428573,1532.0,0.18701171875,-0.09000000000000341,-0.0007031250000000266,12.0,0.1875,0.0,0.0,51.0,35.0,-8039.052000000025,-3.0,53.0,44.0,6784.0,128.0,53.0,1.0,2043.0,1869.0,342741.954,390.0,3.0,1.0,1.0,1.0,0.0,1.0,-11.0,-0.20754716981132076,-12.0,-0.2727272727272727,-1408.0,-0.20754716981132076,0.0,0.0,-11.0,-0.20754716981132076,0.0,0.0,153.0,124.0,28580.280000000028,11.0,-15.0,-0.2830188679245283,-16.0,-0.36363636363636365,-1920.0,-0.2830188679245283,0.0,0.0,-15.0,-0.2830188679245283,0.0,0.0,-71.0,-54.0,-9723.41399999999,3.0,49.0,45.0,6272.0,128.0,49.0,1.0,1548.0,1457.0,260916.685,381.0,3.0,1.0,2.0,1.0,0.0,1.0,-4.0,-0.08163265306122448,1.0,0.022222222222222223,-512.0,-0.08163265306122448,0.0,0.0,-4.0,-0.08163265306122448,0.0,0.0,-495.0,-412.0,-81825.26900000003,-9.0,-15.0,-0.30612244897959184,-11.0,-0.24444444444444444,-1920.0,-0.30612244897959184,0.0,0.0,-15.0,-0.30612244897959184,0.0,0.0,-342.0,-288.0,-53244.989,2.0,40
2019-01-25,53.0,44.0,6784.0,128.0,53.0,1.0,2043.0,1869.0,342741.954,390.0,3.0,1.0,1.0,1.0,0.0,1.0,-11.0,-0.20754716981132076,-12.0,-0.2727272727272727,-1408.0,-0.20754716981132076,0.0,0.0,-11.0,-0.20754716981132076,0.0,0.0,153.0,124.0,28580.280000000028,11.0,-15.0,-0.2830188679245283,-16.0,-0.36363636363636365,-1920.0,-0.2830188679245283,0.0,0.0,-15.0,-0.2830188679245283,0.0,0.0,-71.0,-54.0,-9723.41399999999,3.0,49.0,45.0,6272.0,128.0,49.0,1.0,1548.0,1457.0,260916.685,381.0,3.0,1.0,2.0,1.0,0.0,1.0,-4.0,-0.08163265306122448,1.0,0.022222222222222223,-512.0,-0.08163265306122448,0.0,0.0,-4.0,-0.08163265306122448,0.0,0.0,-495.0,-412.0,-81825.26900000003,-9.0,-15.0,-0.30612244897959184,-11.0,-0.24444444444444444,-1920.0,-0.30612244897959184,0.0,0.0,-15.0,-0.30612244897959184,0.0,0.0,-342.0,-288.0,-53244.989,2.0,40.0,33.0,5120.0,128.0,40.0,1.0,1541.0,1437.0,250953.495,367.0,3.0,1.0,3.0,1.0,0.0,1.0,-9.0,-0.225,-12.0,-0.36363636363636365,-1152.0,-0.225,0.0,0.0,-9.0,-0.225,0.0,0.0,-7.0,-20.0,-9963.190000000002,-14.0,-13.0,-0.325,-11.0,-0.3333333333333333,-1664.0,-0.325,0.0,0.0,-13.0,-0.325,0.0,0.0,-502.0,-432.0,-91788.45900000003,-23.0,35
2019-01-26,49.0,45.0,6272.0,128.0,49.0,1.0,1548.0,1457.0,260916.685,381.0,3.0,1.0,2.0,1.0,0.0,1.0,-4.0,-0.08163265306122448,1.0,0.022222222222222223,-512.0,-0.08163265306122448,0.0,0.0,-4.0,-0.08163265306122448,0.0,0.0,-495.0,-412.0,-81825.26900000003,-9.0,-15.0,-0.30612244897959184,-11.0,-0.24444444444444444,-1920.0,-0.30612244897959184,0.0,0.0,-15.0,-0.30612244897959184,0.0,0.0,-342.0,-288.0,-53244.989,2.0,40.0,33.0,5120.0,128.0,40.0,1.0,1541.0,1437.0,250953.495,367.0,3.0,1.0,3.0,1.0,0.0,1.0,-9.0,-0.225,-12.0,-0.36363636363636365,-1152.0,-0.225,0.0,0.0,-9.0,-0.225,0.0,0.0,-7.0,-20.0,-9963.190000000002,-14.0,-13.0,-0.325,-11.0,-0.3333333333333333,-1664.0,-0.325,0.0,0.0,-13.0,-0.325,0.0,0.0,-502.0,-432.0,-91788.45900000003,-23.0,35.0,32.0,4477.81,127.93,35.0,1.0,1380.0,1302.0,221857.131,357.0,3.0,1.0,4.0,1.0,0.0,1.0,-5.0,-0.14285714285714285,-1.0,-0.03125,-642.1899999999996,-0.1434160895616383,-0.06999999999999318,-0.0005471742359102101,-5.0,-0.14285714285714285,0.0,0.0,-161.0,-135.0,-29096.364,-10.0,-14.0,-0.4,-13.0,-0.40625,-1794.1899999999996,-0.4006847097130069,-0.06999999999999318,-0.0005471742359102101,-14.0,-0.4,0.0,0.0,-168.0,-155.0,-39059.554000000004,-24.0,35
2019-01-27,40.0,33.0,5120.0,128.0,40.0,1.0,1541.0,1437.0,250953.495,367.0,3.0,1.0,3.0,1.0,0.0,1.0,-9.0,-0.225,-12.0,-0.36363636363636365,-1152.0,-0.225,0.0,0.0,-9.0,-0.225,0.0,0.0,-7.0,-20.0,-9963.190000000002,-14.0,-13.0,-0.325,-11.0,-0.3333333333333333,-1664.0,-0.325,0.0,0.0,-13.0,-0.325,0.0,0.0,-502.0,-432.0,-91788.45900000003,-23.0,35.0,32.0,4477.81,127.93,35.0,1.0,1380.0,1302.0,221857.131,357.0,3.0,1.0,4.0,1.0,0.0,1.0,-5.0,-0.14285714285714285,-1.0,-0.03125,-642.1899999999996,-0.1434160895616383,-0.06999999999999318,-0.0005471742359102101,-5.0,-0.14285714285714285,0.0,0.0,-161.0,-135.0,-29096.364,-10.0,-14.0,-0.4,-13.0,-0.40625,-1794.1899999999996,-0.4006847097130069,-0.06999999999999318,-0.0005471742359102101,-14.0,-0.4,0.0,0.0,-168.0,-155.0,-39059.554000000004,-24.0,35.0,34.0,4482.0,128.06,35.0,1.0,1323.0,1247.0,231223.032,348.0,3.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,0.058823529411764705,4.1899999999996,0.0009348505131636769,0.12999999999999545,0.0010151491488364474,0.0,0.0,0.0,0.0,-57.0,-55.0,9365.901000000013,-9.0,-5.0,-0.14285714285714285,1.0,0.029411764705882353,-638.0,-0.142347166443552,0.060000000000002274,0.0004685303763860868,-5.0,-0.14285714285714285,0.0,0.0,-218.0,-190.0,-19730.46299999999,-19.0,54
2019-01-28,35.0,32.0,4477.81,127.93,35.0,1.0,1380.0,1302.0,221857.131,357.0,3.0,1.0,4.0,1.0,0.0,1.0,-5.0,-0.14285714285714285,-1.0,-0.03125,-642.1899999999996,-0.1434160895616383,-0.06999999999999318,-0.0005471742359102101,-5.0,-0.14285714285714285,0.0,0.0,-161.0,-135.0,-29096.364,-10.0,-14.0,-0.4,-13.0,-0.40625,-1794.1899999999996,-0.4006847097130069,-0.06999999999999318,-0.0005471742359102101,-14.0,-0.4,0.0,0.0,-168.0,-155.0,-39059.554000000004,-24.0,35.0,34.0,4482.0,128.06,35.0,1.0,1323.0,1247.0,231223.032,348.0,3.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,0.058823529411764705,4.1899999999996,0.0009348505131636769,0.12999999999999545,0.0010151491488364474,0.0,0.0,0.0,0.0,-57.0,-55.0,9365.901000000013,-9.0,-5.0,-0.14285714285714285,1.0,0.029411764705882353,-638.0,-0.142347166443552,0.060000000000002274,0.0004685303763860868,-5.0,-0.14285714285714285,0.0,0.0,-218.0,-190.0,-19730.46299999999,-19.0,54.0,31.0,6936.2,129.86,54.0,1.0,1271.0,1205.0,235983.684,341.0,0.0,0.0,6.0,1.0,0.0,1.0,19.0,0.35185185185185186,-3.0,-0.0967741935483871,2454.2,0.35382486087483056,1.8000000000000114,0.013861081164330904,19.0,0.35185185185185186,0.0,0.0,-52.0,-42.0,4760.652000000002,-7.0,19.0,0.35185185185185186,-1.0,-0.03225806451612903,2458.3899999999994,0.35442893803523534,1.9300000000000068,0.014862159248421427,19.0,0.35185185185185186,0.0,0.0,-109.0,-97.0,14126.553000000014,-16.0,27
2019-01-29,35.0,34.0,4482.0,128.06,35.0,1.0,1323.0,1247.0,231223.032,348.0,3.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,0.058823529411764705,4.1899999999996,0.0009348505131636769,0.12999999999999545,0.0010151491488364474,0.0,0.0,0.0,0.0,-57.0,-55.0,9365.901000000013,-9.0,-5.0,-0.14285714285714285,1.0,0.029411764705882353,-638.0,-0.142347166443552,0.060000000000002274,0.0004685303763860868,-5.0,-0.14285714285714285,0.0,0.0,-218.0,-190.0,-19730.46299999999,-19.0,54.0,31.0,6936.2,129.86,54.0,1.0,1271.0,1205.0,235983.684,341.0,0.0,0.0,6.0,1.0,0.0,1.0,19.0,0.35185185185185186,-3.0,-0.0967741935483871,2454.2,0.35382486087483056,1.8000000000000114,0.013861081164330904,19.0,0.35185185185185186,0.0,0.0,-52.0,-42.0,4760.652000000002,-7.0,19.0,0.35185185185185186,-1.0,-0.03225806451612903,2458.3899999999994,0.35442893803523534,1.9300000000000068,0.014862159248421427,19.0,0.35185185185185186,0.0,0.0,-109.0,-97.0,14126.553000000014,-16.0,27.0,25.0,3510.0,130.0,27.0,1.0,1283.0,1185.0,225265.488,327.0,0.0,0.0,0.0,1.0,0.0,1.0,-27.0,-1.0,-6.0,-0.24,-3426.2,-0.9761253561253561,0.13999999999998636,0.001076923076922972,-27.0,-1.0,0.0,0.0,12.0,-20.0,-10718.195999999996,-14.0,-8.0,-0.2962962962962963,-9.0,-0.36,-972.0,-0.27692307692307694,1.9399999999999977,0.014923076923076905,-8.0,-0.2962962962962963,0.0,0.0,-40.0,-62.0,-5957.543999999994,-21.0,28
2019-01-30,54.0,31.0,6936.2,129.86,54.0,1.0,1271.0,1205.0,235983.684,341.0,0.0,0.0,6.0,1.0,0.0,1.0,19.0,0.35185185185185186,-3.0,-0.0967741935483871,2454.2,0.35382486087483056,1.8000000000000114,0.013861081164330904,19.0,0.35185185185185186,0.0,0.0,-52.0,-42.0,4760.652000000002,-7.0,19.0,0.35185185185185186,-1.0,-0.03225806451612903,2458.3899999999994,0.35442893803523534,1.9300000000000068,0.014862159248421427,19.0,0.35185185185185186,0.0,0.0,-109.0,-97.0,14126.553000000014,-16.0,27.0,25.0,3510.0,130.0,27.0,1.0,1283.0,1185.0,225265.488,327.0,0.0,0.0,0.0,1.0,0.0,1.0,-27.0,-1.0,-6.0,-0.24,-3426.2,-0.9761253561253561,0.13999999999998636,0.001076923076922972,-27.0,-1.0,0.0,0.0,12.0,-20.0,-10718.195999999996,-14.0,-8.0,-0.2962962962962963,-9.0,-0.36,-972.0,-0.27692307692307694,1.9399999999999977,0.014923076923076905,-8.0,-0.2962962962962963,0.0,0.0,-40.0,-62.0,-5957.543999999994,-21.0,28.0,22.0,3640.0,130.0,28.0,1.0,977.0,928.0,176128.928,310.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.03571428571428571,-3.0,-0.13636363636363635,130.0,0.03571428571428571,0.0,0.0,1.0,0.03571428571428571,0.0,0.0,-306.0,-257.0,-49136.56,-17.0,-26.0,-0.9285714285714286,-9.0,-0.4090909090909091,-3296.2,-0.9055494505494505,0.13999999999998636,0.001076923076922972,-26.0,-0.9285714285714286,0.0,0.0,-294.0,-277.0,-59854.755999999994,-31.0,26
2019-01-31,27.0,25.0,3510.0,130.0,27.0,1.0,1283.0,1185.0,225265.488,327.0,0.0,0.0,0.0,1.0,0.0,1.0,-27.0,-1.0,-6.0,-0.24,-3426.2,-0.9761253561253561,0.13999999999998636,0.001076923076922972,-27.0,-1.0,0.0,0.0,12.0,-20.0,-10718.195999999996,-14.0,-8.0,-0.2962962962962963,-9.0,-0.36,-972.0,-0.27692307692307694,1.9399999999999977,0.014923076923076905,-8.0,-0.2962962962962963,0.0,0.0,-40.0,-62.0,-5957.543999999994,-21.0,28.0,22.0,3640.0,130.0,28.0,1.0,977.0,928.0,176128.928,310.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.03571428571428571,-3.0,-0.13636363636363635,130.0,0.03571428571428571,0.0,0.0,1.0,0.03571428571428571,0.0,0.0,-306.0,-257.0,-49136.56,-17.0,-26.0,-0.9285714285714286,-9.0,-0.4090909090909091,-3296.2,-0.9055494505494505,0.13999999999998636,0.001076923076922972,-26.0,-0.9285714285714286,0.0,0.0,-294.0,-277.0,-59854.755999999994,-31.0,26.0,17.0,3380.0,130.0,26.0,1.0,804.0,757.0,174926.63600000006,299.0,0.0,0.0,2.0,1.0,0.0,1.0,-2.0,-0.07692307692307693,-5.0,-0.29411764705882354,-260.0,-0.07692307692307693,0.0,0.0,-2.0,-0.07692307692307693,0.0,0.0,-173.0,-171.0,-1202.2919999999576,-11.0,-1.0,-0.038461538461538464,-8.0,-0.47058823529411764,-130.0,-0.038461538461538464,0.0,0.0,-1.0,-0.038461538461538464,0.0,0.0,-479.0,-428.0,-50338.851999999955,-28.0,17
2019-02-01,28.0,22.0,3640.0,130.0,28.0,1.0,977.0,928.0,176128.928,310.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.03571428571428571,-3.0,-0.13636363636363635,130.0,0.03571428571428571,0.0,0.0,1.0,0.03571428571428571,0.0,0.0,-306.0,-257.0,-49136.56,-17.0,-26.0,-0.9285714285714286,-9.0,-0.4090909090909091,-3296.2,-0.9055494505494505,0.13999999999998636,0.001076923076922972,-26.0,-0.9285714285714286,0.0,0.0,-294.0,-277.0,-59854.755999999994,-31.0,26.0,17.0,3380.0,130.0,26.0,1.0,804.0,757.0,174926.63600000006,299.0,0.0,0.0,2.0,1.0,0.0,1.0,-2.0,-0.07692307692307693,-5.0,-0.29411764705882354,-260.0,-0.07692307692307693,0.0,0.0,-2.0,-0.07692307692307693,0.0,0.0,-173.0,-171.0,-1202.2919999999576,-11.0,-1.0,-0.038461538461538464,-8.0,-0.47058823529411764,-130.0,-0.038461538461538464,0.0,0.0,-1.0,-0.038461538461538464,0.0,0.0,-479.0,-428.0,-50338.851999999955,-28.0,17.0,15.0,2210.0,130.0,17.0,1.0,591.0,544.0,139389.40300000002,234.0,0.0,0.0,3.0,1.0,0.0,1.0,-9.0,-0.5294117647058824,-2.0,-0.13333333333333333,-1170.0,-0.5294117647058824,0.0,0.0,-9.0,-0.5294117647058824,0.0,0.0,-213.0,-213.0,-35537.23300000004,-65.0,-11.0,-0.6470588235294118,-7.0,-0.4666666666666667,-1430.0,-0.6470588235294118,0.0,0.0,-11.0,-0.6470588235294118,0.0,0.0,-386.0,-384.0,-36739.524999999994,-76.0,6
2019-02-02,26.0,17.0,3380.0,130.0,26.0,1.0,804.0,757.0,174926.63600000006,299.0,0.0,0.0,2.0,1.0,0.0,1.0,-2.0,-0.07692307692307693,-5.0,-0.29411764705882354,-260.0,-0.07692307692307693,0.0,0.0,-2.0,-0.07692307692307693,0.0,0.0,-173.0,-171.0,-1202.2919999999576,-11.0,-1.0,-0.038461538461538464,-8.0,-0.47058823529411764,-130.0,-0.038461538461538464,0.0,0.0,-1.0,-0.038461538461538464,0.0,0.0,-479.0,-428.0,-50338.851999999955,-28.0,17.0,15.0,2210.0,130.0,17.0,1.0,591.0,544.0,139389.40300000002,234.0,0.0,0.0,3.0,1.0,0.0,1.0,-9.0,-0.5294117647058824,-2.0,-0.13333333333333333,-1170.0,-0.5294117647058824,0.0,0.0,-9.0,-0.5294117647058824,0.0,0.0,-213.0,-213.0,-35537.23300000004,-65.0,-11.0,-0.6470588235294118,-7.0,-0.4666666666666667,-1430.0,-0.6470588235294118,0.0,0.0,-11.0,-0.6470588235294118,0.0,0.0,-386.0,-384.0,-36739.524999999994,-76.0,6.0,2.0,780.0,130.0,6.0,1.0,65.0,64.0,18993.18,58.0,0.0,0.0,4.0,2.0,0.0,0.0,-11.0,-1.8333333333333333,-13.0,-6.5,-1430.0,-1.8333333333333333,0.0,0.0,-11.0,-1.8333333333333333,0.0,0.0,-526.0,-480.0,-120396.22300000003,-176.0,-20.0,-3.3333333333333335,-15.0,-7.5,-2600.0,-3.3333333333333335,0.0,0.0,-20.0,-3.3333333333333335,0.0,0.0,-739.0,-693.0,-155933.45600000006,-241.0,2
2019-02-03,17.0,15.0,2210.0,130.0,17.0,1.0,591.0,544.0,139389.40300000002,234.0,0.0,0.0,3.0,1.0,0.0,1.0,-9.0,-0.5294117647058824,-2.0,-0.13333333333333333,-1170.0,-0.5294117647058824,0.0,0.0,-9.0,-0.5294117647058824,0.0,0.0,-213.0,-213.0,-35537.23300000004,-65.0,-11.0,-0.6470588235294118,-7.0,-0.4666666666666667,-1430.0,-0.6470588235294118,0.0,0.0,-11.0,-0.6470588235294118,0.0,0.0,-386.0,-384.0,-36739.524999999994,-76.0,6.0,2.0,780.0,130.0,6.0,1.0,65.0,64.0,18993.18,58.0,0.0,0.0,4.0,2.0,0.0,0.0,-11.0,-1.8333333333333333,-13.0,-6.5,-1430.0,-1.8333333333333333,0.0,0.0,-11.0,-1.8333333333333333,0.0,0.0,-526.0,-480.0,-120396.22300000003,-176.0,-20.0,-3.3333333333333335,-15.0,-7.5,-2600.0,-3.3333333333333335,0.0,0.0,-20.0,-3.3333333333333335,0.0,0.0,-739.0,-693.0,-155933.45600000006,-241.0,2.0,2.0,260.0,130.0,2.0,1.0,110.0,103.0,31579.7,66.0,0.0,0.0,5.0,2.0,0.0,0.0,-4.0,-2.0,0.0,0.0,-520.0,-2.0,0.0,0.0,-4.0,-2.0,0.0,0.0,45.0,39.0,12586.52,8.0,-15.0,-7.5,-13.0,-6.5,-1950.0,-7.5,0.0,0.0,-15.0,-7.5,0.0,0.0,-481.0,-441.0,-107809.70300000002,-168.0,1
2019-02-06,6.0,2.0,780.0,130.0,6.0,1.0,65.0,64.0,18993.18,58.0,0.0,0.0,4.0,2.0,0.0,0.0,-11.0,-1.8333333333333333,-13.0,-6.5,-1430.0,-1.8333333333333333,0.0,0.0,-11.0,-1.8333333333333333,0.0,0.0,-526.0,-480.0,-120396.22300000003,-176.0,-20.0,-3.3333333333333335,-15.0,-7.5,-2600.0,-3.3333333333333335,0.0,0.0,-20.0,-3.3333333333333335,0.0,0.0,-739.0,-693.0,-155933.45600000006,-241.0,2.0,2.0,260.0,130.0,2.0,1.0,110.0,103.0,31579.7,66.0,0.0,0.0,5.0,2.0,0.0,0.0,-4.0,-2.0,0.0,0.0,-520.0,-2.0,0.0,0.0,-4.0,-2.0,0.0,0.0,45.0,39.0,12586.52,8.0,-15.0,-7.5,-13.0,-6.5,-1950.0,-7.5,0.0,0.0,-15.0,-7.5,0.0,0.0,-481.0,-441.0,-107809.70300000002,-168.0,1.0,1.0,130.0,130.0,1.0,1.0,46.0,43.0,8339.37,39.0,0.0,0.0,6.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-130.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-64.0,-60.0,-23240.33,-27.0,-5.0,-5.0,-1.0,-1.0,-650.0,-5.0,0.0,0.0,-5.0,-5.0,0.0,0.0,-19.0,-21.0,-10653.81,-19.0,3
2019-02-07,2.0,2.0,260.0,130.0,2.0,1.0,110.0,103.0,31579.7,66.0,0.0,0.0,5.0,2.0,0.0,0.0,-4.0,-2.0,0.0,0.0,-520.0,-2.0,0.0,0.0,-4.0,-2.0,0.0,0.0,45.0,39.0,12586.52,8.0,-15.0,-7.5,-13.0,-6.5,-1950.0,-7.5,0.0,0.0,-15.0,-7.5,0.0,0.0,-481.0,-441.0,-107809.70300000002,-168.0,1.0,1.0,130.0,130.0,1.0,1.0,46.0,43.0,8339.37,39.0,0.0,0.0,6.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-130.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-64.0,-60.0,-23240.33,-27.0,-5.0,-5.0,-1.0,-1.0,-650.0,-5.0,0.0,0.0,-5.0,-5.0,0.0,0.0,-19.0,-21.0,-10653.81,-19.0,3.0,3.0,390.0,130.0,3.0,1.0,65.0,62.0,16649.34,56.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.6666666666666666,2.0,0.6666666666666666,260.0,0.6666666666666666,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,19.0,19.0,8309.97,17.0,1.0,0.3333333333333333,1.0,0.3333333333333333,130.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,-45.0,-41.0,-14930.36,-10.0,5
