warehouse_id,ssu_id,expect_num,order_num,order_money,unit_price,ssu_expect_sum,ssu_warehouse_num,warehouse_order_sum,warehouse_company_num,warehouse_order_money,warehouse_ssu_num,act_type,is_act,dayofweek,month,monthinyear,dayinmonth,expect_num_1d,expect_num_r_1d,order_num_1d,order_num_r_1d,order_money_1d,order_money_r_1d,unit_price_1d,unit_price_r_1d,ssu_expect_sum_1d,ssu_expect_sum_r_1d,ssu_warehouse_num_1d,ssu_warehouse_num_r_1d,warehouse_order_sum_1d,warehouse_company_num_1d,warehouse_order_money_1d,warehouse_ssu_num_1d,expect_num_2d,expect_num_r_2d,order_num_2d,order_num_r_2d,order_money_2d,order_money_r_2d,unit_price_2d,unit_price_r_2d,ssu_expect_sum_2d,ssu_expect_sum_r_2d,ssu_warehouse_num_2d,ssu_warehouse_num_r_2d,warehouse_order_sum_2d,warehouse_company_num_2d,warehouse_order_money_2d,warehouse_ssu_num_2d
4,368595,167,130,16797.0,100.89,167,1,2986,2734,427243.9,591,0.0,0.0,3,5,0,0,44.0,0.2634730538922156,39.0,0.3,3741.0,0.22271834256117165,-4.950000000000003,-0.0490633363068689,44.0,0.2634730538922156,0.0,0.0,149.0,141.0,54980.850000000035,3.0,57.0,0.3413173652694611,34.0,0.26153846153846155,5467.0,0.3254747871643746,-2.1799999999999926,-0.021607691545247224,57.0,0.3413173652694611,0.0,0.0,470.0,421.0,111787.48500000004,53.0
4,368595,56,53,6104.0,109.0,56,1,2570,2382,326336.765,573,0.0,0.0,4,5,0,0,-111.0,-1.9821428571428572,-77.0,-1.4528301886792452,-10693.0,-1.7518020969855832,8.11,0.07440366972477064,-111.0,-1.9821428571428572,0.0,0.0,-416.0,-352.0,-100907.13500000001,-18.0,-67.0,-1.1964285714285714,-38.0,-0.7169811320754716,-6952.0,-1.1389252948885977,3.1599999999999966,0.028990825688073363,-67.0,-1.1964285714285714,0.0,0.0,-267.0,-211.0,-45926.284999999974,-15.0
4,368595,85,70,8684.0,102.2,85,1,2407,2223,326335.75,570,0.0,0.0,5,5,0,0,29.0,0.3411764705882353,17.0,0.24285714285714285,2580.0,0.29709811146936893,-6.799999999999997,-0.06653620352250486,29.0,0.3411764705882353,0.0,0.0,-163.0,-159.0,-1.0150000000139698,-3.0,-82.0,-0.9647058823529412,-60.0,-0.8571428571428571,-8113.0,-0.9342468908337171,1.3100000000000023,0.012818003913894347,-82.0,-0.9647058823529412,0.0,0.0,-579.0,-511.0,-100908.15000000002,-21.0
4,368595,101,89,10302.0,102.0,101,1,2942,2690,355073.21,573,0.0,0.0,6,5,0,0,16.0,0.15841584158415842,19.0,0.21348314606741572,1618.0,0.15705688215880412,-0.20000000000000284,-0.001960784313725518,16.0,0.15841584158415842,0.0,0.0,535.0,467.0,28737.46000000002,3.0,45.0,0.44554455445544555,36.0,0.4044943820224719,4198.0,0.40749369054552514,-7.0,-0.06862745098039216,45.0,0.44554455445544555,0.0,0.0,372.0,308.0,28736.445000000007,0.0
4,368595,101,72,10344.0,102.19,101,1,2716,2478,340609.035,564,0.0,0.0,0,5,0,0,0.0,0.0,-17.0,-0.2361111111111111,42.0,0.004060324825986079,0.18999999999999773,0.0018592817301105562,0.0,0.0,0.0,0.0,-226.0,-212.0,-14464.175000000047,-9.0,16.0,0.15841584158415842,2.0,0.027777777777777776,1660.0,0.16047950502706884,-0.010000000000005116,-9.785693316376472e-05,16.0,0.15841584158415842,0.0,0.0,309.0,255.0,14273.284999999974,-6.0
4,368595,92,76,9405.0,102.28,92,1,2694,2462,317191.91,543,0.0,0.0,1,5,0,1,-9.0,-0.09782608695652174,4.0,0.05263157894736842,-939.0,-0.09984051036682616,0.09000000000000341,0.0008799374266719144,-9.0,-0.09782608695652174,0.0,0.0,-22.0,-16.0,-23417.125,-21.0,-9.0,-0.09782608695652174,-13.0,-0.17105263157894737,-897.0,-0.09537480063795853,0.28000000000000114,0.002737583105201419,-9.0,-0.09782608695652174,0.0,0.0,-248.0,-228.0,-37881.30000000005,-30.0
4,368595,116,91,11839.0,102.08,116,1,2507,2295,310408.725,555,0.0,0.0,2,5,0,1,24.0,0.20689655172413793,15.0,0.16483516483516483,2434.0,0.2055916884872033,-0.20000000000000284,-0.0019592476489028493,24.0,0.20689655172413793,0.0,0.0,-187.0,-167.0,-6783.184999999998,12.0,15.0,0.12931034482758622,19.0,0.2087912087912088,1495.0,0.12627755722611708,-0.10999999999999943,-0.001077586206896546,15.0,0.12931034482758622,0.0,0.0,-209.0,-183.0,-30200.309999999998,-9.0
4,368595,92,84,9384.0,102.0,92,1,2685,2445,349807.71,582,0.0,0.0,3,5,0,1,-24.0,-0.2608695652173913,-7.0,-0.08333333333333333,-2455.0,-0.261615515771526,-0.0799999999999983,-0.0007843137254901793,-24.0,-0.2608695652173913,0.0,0.0,178.0,150.0,39398.985000000044,27.0,0.0,0.0,8.0,0.09523809523809523,-21.0,-0.002237851662404092,-0.28000000000000114,-0.0027450980392156976,0.0,0.0,0.0,0.0,-9.0,-17.0,32615.800000000047,39.0
4,368595,102,79,10411.0,102.09,102,1,2577,2391,312820.79,569,0.0,0.0,4,5,0,1,10.0,0.09803921568627451,-5.0,-0.06329113924050633,1027.0,0.098645663240803,0.09000000000000341,0.0008815750808110824,10.0,0.09803921568627451,0.0,0.0,-108.0,-54.0,-36986.92000000004,-13.0,-14.0,-0.13725490196078433,-12.0,-0.1518987341772152,-1428.0,-0.13716261646335606,0.010000000000005116,9.795278675683333e-05,-14.0,-0.13725490196078433,0.0,0.0,70.0,96.0,2412.0650000000023,14.0
4,368595,89,74,9085.0,102.09,89,1,2416,2210,319287.93,581,0.0,0.0,5,5,0,1,-13.0,-0.14606741573033707,-5.0,-0.06756756756756757,-1326.0,-0.14595487066593285,0.0,0.0,-13.0,-0.14606741573033707,0.0,0.0,-161.0,-181.0,6467.140000000014,12.0,-3.0,-0.033707865168539325,-10.0,-0.13513513513513514,-299.0,-0.03291139240506329,0.09000000000000341,0.0008815750808110824,-3.0,-0.033707865168539325,0.0,0.0,-269.0,-235.0,-30519.780000000028,-1.0
4,368595,96,78,9792.0,102.0,96,1,2842,2630,484310.48,603,0.0,0.0,6,5,0,1,7.0,0.07291666666666667,4.0,0.05128205128205128,707.0,0.07220179738562091,-0.09000000000000341,-0.000882352941176504,7.0,0.07291666666666667,0.0,0.0,426.0,420.0,165022.55,22.0,-6.0,-0.0625,-1.0,-0.01282051282051282,-619.0,-0.06321486928104575,-0.09000000000000341,-0.000882352941176504,-6.0,-0.0625,0.0,0.0,265.0,239.0,171489.69,34.0
4,368595,99,78,10098.0,102.0,99,1,2657,2470,358112.155,605,0.0,0.0,0,5,0,1,3.0,0.030303030303030304,0.0,0.0,306.0,0.030303030303030304,0.0,0.0,3.0,0.030303030303030304,0.0,0.0,-185.0,-160.0,-126198.32499999995,2.0,10.0,0.10101010101010101,4.0,0.05128205128205128,1013.0,0.10031689443454149,-0.09000000000000341,-0.000882352941176504,10.0,0.10101010101010101,0.0,0.0,241.0,260.0,38824.225000000035,24.0
4,368595,133,122,13426.0,100.7,133,1,2879,2650,353776.34,607,0.0,0.0,1,5,0,1,34.0,0.2556390977443609,44.0,0.36065573770491804,3328.0,0.24787725309101744,-1.2999999999999972,-0.012909632571996,34.0,0.2556390977443609,0.0,0.0,222.0,180.0,-4335.815000000002,2.0,37.0,0.2781954887218045,44.0,0.36065573770491804,3634.0,0.2706688514821987,-1.2999999999999972,-0.012909632571996,37.0,0.2781954887218045,0.0,0.0,37.0,20.0,-130534.13999999996,4.0
4,368595,102,87,10404.0,102.0,102,1,2686,2457,431871.245,608,0.0,0.0,2,5,0,1,-31.0,-0.30392156862745096,-35.0,-0.40229885057471265,-3022.0,-0.2904652056901192,1.2999999999999972,0.012745098039215658,-31.0,-0.30392156862745096,0.0,0.0,-193.0,-193.0,78094.90499999997,1.0,3.0,0.029411764705882353,9.0,0.10344827586206896,306.0,0.029411764705882353,0.0,0.0,3.0,0.029411764705882353,0.0,0.0,29.0,-13.0,73759.08999999997,3.0
4,368595,93,77,9486.0,102.0,93,1,2804,2549,489906.675,598,0.0,0.0,3,5,0,1,-9.0,-0.0967741935483871,-10.0,-0.12987012987012986,-918.0,-0.0967741935483871,0.0,0.0,-9.0,-0.0967741935483871,0.0,0.0,118.0,92.0,58035.42999999999,-10.0,-40.0,-0.43010752688172044,-45.0,-0.5844155844155844,-3940.0,-0.41534893527303396,1.2999999999999972,0.012745098039215658,-40.0,-0.43010752688172044,0.0,0.0,-75.0,-101.0,136130.33499999996,-9.0
4,368595,104,92,10608.0,102.0,104,1,2833,2606,337994.75,600,0.0,0.0,4,5,0,1,11.0,0.10576923076923077,15.0,0.16304347826086957,1122.0,0.10576923076923077,0.0,0.0,11.0,0.10576923076923077,0.0,0.0,29.0,57.0,-151911.925,2.0,2.0,0.019230769230769232,5.0,0.05434782608695652,204.0,0.019230769230769232,0.0,0.0,2.0,0.019230769230769232,0.0,0.0,147.0,149.0,-93876.495,-8.0
4,368595,81,75,8262.0,102.0,81,1,2360,2195,322884.195,595,0.0,0.0,5,5,0,1,-23.0,-0.2839506172839506,-17.0,-0.22666666666666666,-2346.0,-0.2839506172839506,0.0,0.0,-23.0,-0.2839506172839506,0.0,0.0,-473.0,-411.0,-15110.554999999993,-5.0,-12.0,-0.14814814814814814,-2.0,-0.02666666666666667,-1224.0,-0.14814814814814814,0.0,0.0,-12.0,-0.14814814814814814,0.0,0.0,-444.0,-354.0,-167022.47999999998,-3.0
4,368595,115,96,11744.0,102.15,115,1,2672,2439,345872.425,598,0.0,0.0,6,5,0,1,34.0,0.2956521739130435,21.0,0.21875,3482.0,0.296491825613079,0.15000000000000568,0.0014684287812041672,34.0,0.2956521739130435,0.0,0.0,312.0,244.0,22988.22999999998,3.0,11.0,0.09565217391304348,4.0,0.041666666666666664,1136.0,0.09673024523160763,0.15000000000000568,0.0014684287812041672,11.0,0.09565217391304348,0.0,0.0,-161.0,-167.0,7877.674999999988,-2.0
4,368595,88,73,8990.0,102.19,88,1,2430,2235,324281.345,617,0.0,0.0,0,5,0,1,-27.0,-0.3068181818181818,-23.0,-0.3150684931506849,-2754.0,-0.30634037819799775,0.03999999999999204,0.0003914277326547807,-27.0,-0.3068181818181818,0.0,0.0,-242.0,-204.0,-21591.080000000016,19.0,7.0,0.07954545454545454,-2.0,-0.0273972602739726,728.0,0.08097886540600667,0.18999999999999773,0.0018592817301105562,7.0,0.07954545454545454,0.0,0.0,70.0,40.0,1397.149999999965,22.0
4,368595,96,81,9799.0,102.09,96,1,2517,2302,314760.685,589,0.0,0.0,1,5,0,1,8.0,0.08333333333333333,8.0,0.09876543209876543,809.0,0.08255944484131034,-0.09999999999999432,-0.0009795278675677765,8.0,0.08333333333333333,0.0,0.0,87.0,67.0,-9520.659999999974,-28.0,-19.0,-0.19791666666666666,-15.0,-0.18518518518518517,-1945.0,-0.1984896418001837,-0.060000000000002274,-0.0005877167205407217,-19.0,-0.19791666666666666,0.0,0.0,-155.0,-137.0,-31111.73999999999,-9.0
4,368595,27,19,2754.0,102.0,27,1,2551,2345,310349.005,591,0.0,0.0,2,5,0,1,-69.0,-2.5555555555555554,-62.0,-3.263157894736842,-7045.0,-2.5580973129992737,-0.09000000000000341,-0.000882352941176504,-69.0,-2.5555555555555554,0.0,0.0,34.0,43.0,-4411.679999999993,2.0,-61.0,-2.259259259259259,-54.0,-2.8421052631578947,-6236.0,-2.2643427741466957,-0.18999999999999773,-0.0018627450980391934,-61.0,-2.259259259259259,0.0,0.0,121.0,110.0,-13932.339999999967,-26.0
4,368595,60,54,6594.0,109.9,60,1,2893,2654,702593.285,613,0.0,0.0,3,5,0,1,33.0,0.55,35.0,0.6481481481481481,3840.0,0.5823475887170154,7.900000000000006,0.07188353048225664,33.0,0.55,0.0,0.0,342.0,309.0,392244.28,22.0,-36.0,-0.6,-27.0,-0.5,-3205.0,-0.48604792235365485,7.810000000000002,0.07106460418562331,-36.0,-0.6,0.0,0.0,376.0,352.0,387832.60000000003,24.0
4,368595,83,72,9121.7,109.9,83,1,2544,2334,328313.095,583,0.0,0.0,5,6,1,0,23.0,0.27710843373493976,18.0,0.25,2527.7000000000007,0.2771084337349398,0.0,0.0,23.0,0.27710843373493976,0.0,0.0,-349.0,-320.0,-374280.19000000006,-30.0,56.0,0.6746987951807228,53.0,0.7361111111111112,6367.700000000001,0.6980825942532642,7.900000000000006,0.07188353048225664,56.0,0.6746987951807228,0.0,0.0,-7.0,-11.0,17964.089999999967,-8.0
4,368595,163,136,17005.1,104.39,163,1,2995,2743,597727.745,607,0.0,0.0,6,6,1,0,80.0,0.49079754601226994,64.0,0.47058823529411764,7883.399999999998,0.4635903346643065,-5.510000000000005,-0.05278283360475146,80.0,0.49079754601226994,0.0,0.0,451.0,409.0,269414.65,24.0,103.0,0.6319018404907976,82.0,0.6029411764705882,10411.099999999999,0.6122339768657638,-5.510000000000005,-0.05278283360475146,103.0,0.6319018404907976,0.0,0.0,102.0,89.0,-104865.54000000004,-6.0
4,368595,76,66,8352.4,109.9,76,1,2567,2350,631026.945,571,0.0,0.0,0,6,1,0,-87.0,-1.144736842105263,-70.0,-1.0606060606060606,-8652.699999999999,-1.035953737847804,5.510000000000005,0.05013648771610559,-87.0,-1.144736842105263,0.0,0.0,-428.0,-393.0,33299.19999999995,-36.0,-7.0,-0.09210526315789473,-6.0,-0.09090909090909091,-769.3000000000011,-0.09210526315789487,0.0,0.0,-7.0,-0.09210526315789473,0.0,0.0,23.0,16.0,302713.85,-12.0
4,368595,87,74,9561.3,109.9,87,1,2492,2287,325402.825,577,0.0,0.0,1,6,1,0,11.0,0.12643678160919541,8.0,0.10810810810810811,1208.8999999999996,0.1264367816091954,0.0,0.0,11.0,0.12643678160919541,0.0,0.0,-75.0,-63.0,-305624.11999999994,6.0,-76.0,-0.8735632183908046,-62.0,-0.8378378378378378,-7443.799999999999,-0.7785342997291164,5.510000000000005,0.05013648771610559,-76.0,-0.8735632183908046,0.0,0.0,-503.0,-456.0,-272324.92,-30.0
4,368595,118,109,12331.0,104.36,118,1,2755,2561,447952.48,607,0.0,0.0,2,6,1,0,31.0,0.2627118644067797,35.0,0.3211009174311927,2769.7000000000007,0.2246127645770822,-5.540000000000006,-0.053085473361441225,31.0,0.2627118644067797,0.0,0.0,263.0,274.0,122549.65499999997,30.0,42.0,0.3559322033898305,43.0,0.3944954128440367,3978.6000000000004,0.32265023112480745,-5.540000000000006,-0.053085473361441225,42.0,0.3559322033898305,0.0,0.0,188.0,211.0,-183074.46499999997,36.0
4,368595,83,68,9121.7,109.9,83,1,2374,2183,614835.3,575,0.0,0.0,3,6,1,0,-35.0,-0.42168674698795183,-41.0,-0.6029411764705882,-3209.2999999999993,-0.35183134722694226,5.540000000000006,0.05040946314831671,-35.0,-0.42168674698795183,0.0,0.0,-381.0,-378.0,166882.82000000007,-32.0,-4.0,-0.04819277108433735,-6.0,-0.08823529411764706,-439.59999999999854,-0.048192771084337185,0.0,0.0,-4.0,-0.04819277108433735,0.0,0.0,-118.0,-104.0,289432.47500000003,-2.0
4,368595,94,80,10330.6,109.9,94,1,2645,2456,337035.46,573,0.0,0.0,4,6,1,0,11.0,0.11702127659574468,12.0,0.15,1208.8999999999996,0.11702127659574464,0.0,0.0,11.0,0.11702127659574468,0.0,0.0,271.0,273.0,-277799.84,-2.0,-24.0,-0.2553191489361702,-29.0,-0.3625,-2000.3999999999996,-0.19363831723230013,5.540000000000006,0.05040946314831671,-24.0,-0.2553191489361702,0.0,0.0,-110.0,-105.0,-110917.01999999996,-34.0
4,368595,67,60,7363.3,109.9,67,1,2264,2093,298180.125,572,0.0,0.0,5,6,1,0,-27.0,-0.40298507462686567,-20.0,-0.3333333333333333,-2967.3,-0.40298507462686567,0.0,0.0,-27.0,-0.40298507462686567,0.0,0.0,-381.0,-363.0,-38855.33500000002,-1.0,-16.0,-0.23880597014925373,-8.0,-0.13333333333333333,-1758.4000000000005,-0.2388059701492538,0.0,0.0,-16.0,-0.23880597014925373,0.0,0.0,-110.0,-90.0,-316655.17500000005,-3.0
4,368595,95,80,10440.5,109.9,95,1,2535,2340,319323.865,592,0.0,0.0,6,6,1,0,28.0,0.29473684210526313,20.0,0.25,3077.2,0.29473684210526313,0.0,0.0,28.0,0.29473684210526313,0.0,0.0,271.0,247.0,21143.73999999999,20.0,1.0,0.010526315789473684,0.0,0.0,109.89999999999964,0.01052631578947365,0.0,0.0,1.0,0.010526315789473684,0.0,0.0,-110.0,-116.0,-17711.59500000003,19.0
4,368595,103,89,11319.7,109.9,103,1,2616,2391,335163.985,579,0.0,0.0,0,6,1,0,8.0,0.07766990291262135,9.0,0.10112359550561797,879.2000000000007,0.07766990291262142,0.0,0.0,8.0,0.07766990291262135,0.0,0.0,81.0,51.0,15840.119999999995,-13.0,36.0,0.34951456310679613,29.0,0.3258426966292135,3956.4000000000005,0.34951456310679613,0.0,0.0,36.0,0.34951456310679613,0.0,0.0,352.0,298.0,36983.859999999986,7.0
4,368595,92,80,10086.8,109.6,92,1,2489,2320,418539.705,580,0.0,0.0,1,6,1,0,-11.0,-0.11956521739130435,-9.0,-0.1125,-1232.9000000000015,-0.12222905183011476,-0.30000000000001137,-0.0027372262773723666,-11.0,-0.11956521739130435,0.0,0.0,-127.0,-71.0,83375.72000000003,1.0,-3.0,-0.03260869565217391,0.0,0.0,-353.7000000000007,-0.03506563032874656,-0.30000000000001137,-0.0027372262773723666,-3.0,-0.03260869565217391,0.0,0.0,-46.0,-20.0,99215.84000000003,-12.0
4,368595,84,78,9194.2,109.42,84,1,2576,2361,535607.8,614,0.0,0.0,2,6,1,0,-8.0,-0.09523809523809523,-2.0,-0.02564102564102564,-892.5999999999985,-0.09708294359487486,-0.1799999999999926,-0.001645037470297867,-8.0,-0.09523809523809523,0.0,0.0,87.0,41.0,117068.09500000003,34.0,-19.0,-0.2261904761904762,-11.0,-0.14102564102564102,-2125.5,-0.2311783515694677,-0.480000000000004,-0.004386766587461195,-19.0,-0.2261904761904762,0.0,0.0,-40.0,-30.0,200443.81500000006,35.0
4,368595,98,84,10770.2,109.9,98,1,2520,2312,797376.645,604,0.0,0.0,3,6,1,0,14.0,0.14285714285714285,6.0,0.07142857142857142,1576.0,0.14632968747098474,0.480000000000004,0.004367606915377652,14.0,0.14285714285714285,0.0,0.0,-56.0,-49.0,261768.84499999997,-10.0,6.0,0.061224489795918366,4.0,0.047619047619047616,683.4000000000015,0.06345286067111115,0.30000000000001137,0.0027297543221111134,6.0,0.061224489795918366,0.0,0.0,31.0,-8.0,378836.94,24.0
4,368595,61,55,6767.7,110.94,61,1,2381,2186,313785.065,588,0.0,0.0,4,6,1,1,-37.0,-0.6065573770491803,-29.0,-0.5272727272727272,-4002.500000000001,-0.5914121488836681,1.039999999999992,0.009374436632413845,-37.0,-0.6065573770491803,0.0,0.0,-139.0,-126.0,-483591.58,-16.0,-23.0,-0.3770491803278688,-23.0,-0.41818181818181815,-2426.500000000001,-0.3585413064999928,1.519999999999996,0.013701099693527997,-23.0,-0.3770491803278688,0.0,0.0,-195.0,-175.0,-221822.73500000004,-26.0
4,368595,75,64,8325.0,111.0,75,1,2097,1941,285277.305,602,0.0,0.0,5,6,1,1,14.0,0.18666666666666668,9.0,0.140625,1557.3000000000002,0.18706306306306308,0.060000000000002274,0.000540540540540561,14.0,0.18666666666666668,0.0,0.0,-284.0,-245.0,-28507.76000000001,14.0,-23.0,-0.30666666666666664,-20.0,-0.3125,-2445.2000000000007,-0.2937177177177178,1.0999999999999943,0.009909909909909859,-23.0,-0.30666666666666664,0.0,0.0,-423.0,-371.0,-512099.34,-2.0
4,368595,48,38,5328.0,111.0,48,1,2053,1872,278164.3,601,0.0,0.0,6,6,1,1,-27.0,-0.5625,-26.0,-0.6842105263157895,-2997.0,-0.5625,0.0,0.0,-27.0,-0.5625,0.0,0.0,-44.0,-69.0,-7113.005000000005,-1.0,-13.0,-0.2708333333333333,-17.0,-0.4473684210526316,-1439.6999999999998,-0.2702139639639639,0.060000000000002274,0.000540540540540561,-13.0,-0.2708333333333333,0.0,0.0,-328.0,-314.0,-35620.765000000014,13.0
4,368595,75,62,8325.0,111.0,75,1,2202,2063,276189.105,577,0.0,0.0,0,6,1,1,27.0,0.36,24.0,0.3870967741935484,2997.0,0.36,0.0,0.0,27.0,0.36,0.0,0.0,149.0,191.0,-1975.195000000007,-24.0,0.0,0.0,-2.0,-0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,122.0,-9088.200000000012,-25.0
4,368595,100,84,11100.0,111.0,100,1,2578,2401,539573.795,615,0.0,0.0,1,6,1,1,25.0,0.25,22.0,0.2619047619047619,2775.0,0.25,0.0,0.0,25.0,0.25,0.0,0.0,376.0,338.0,263384.69000000006,38.0,52.0,0.52,46.0,0.5476190476190477,5772.0,0.52,0.0,0.0,52.0,0.52,0.0,0.0,525.0,529.0,261409.49500000005,14.0
4,368595,82,70,9102.0,111.0,82,1,2601,2396,528634.47,619,0.0,0.0,2,6,1,1,-18.0,-0.21951219512195122,-14.0,-0.2,-1998.0,-0.21951219512195122,0.0,0.0,-18.0,-0.21951219512195122,0.0,0.0,23.0,-5.0,-10939.32500000007,4.0,7.0,0.08536585365853659,8.0,0.11428571428571428,777.0,0.08536585365853659,0.0,0.0,7.0,0.08536585365853659,0.0,0.0,399.0,333.0,252445.365,42.0
4,368595,96,82,10656.0,111.0,96,1,2928,2665,578644.67,620,0.0,0.0,3,6,1,1,14.0,0.14583333333333334,12.0,0.14634146341463414,1554.0,0.14583333333333334,0.0,0.0,14.0,0.14583333333333334,0.0,0.0,327.0,269.0,50010.20000000007,1.0,-4.0,-0.041666666666666664,-2.0,-0.024390243902439025,-444.0,-0.041666666666666664,0.0,0.0,-4.0,-0.041666666666666664,0.0,0.0,350.0,264.0,39070.875,5.0
4,368595,87,77,9657.0,111.0,87,1,2592,2369,318936.625,614,0.0,0.0,4,6,1,1,-9.0,-0.10344827586206896,-5.0,-0.06493506493506493,-999.0,-0.10344827586206896,0.0,0.0,-9.0,-0.10344827586206896,0.0,0.0,-336.0,-296.0,-259708.04500000004,-6.0,5.0,0.05747126436781609,7.0,0.09090909090909091,555.0,0.05747126436781609,0.0,0.0,5.0,0.05747126436781609,0.0,0.0,-9.0,-27.0,-209697.84499999997,-5.0
4,368595,74,62,8214.0,111.0,74,1,2366,2154,309468.68,614,0.0,0.0,5,6,1,1,-13.0,-0.17567567567567569,-15.0,-0.24193548387096775,-1443.0,-0.17567567567567569,0.0,0.0,-13.0,-0.17567567567567569,0.0,0.0,-226.0,-215.0,-9467.945000000007,0.0,-22.0,-0.2972972972972973,-20.0,-0.3225806451612903,-2442.0,-0.2972972972972973,0.0,0.0,-22.0,-0.2972972972972973,0.0,0.0,-562.0,-511.0,-269175.99000000005,-6.0
4,368595,96,84,10656.0,111.0,96,1,2765,2522,484763.865,637,0.0,0.0,6,6,1,1,22.0,0.22916666666666666,22.0,0.2619047619047619,2442.0,0.22916666666666666,0.0,0.0,22.0,0.22916666666666666,0.0,0.0,399.0,368.0,175295.185,23.0,9.0,0.09375,7.0,0.08333333333333333,999.0,0.09375,0.0,0.0,9.0,0.09375,0.0,0.0,173.0,153.0,165827.24,23.0
4,368595,91,76,10101.0,111.0,91,1,2627,2414,437949.025,624,0.0,0.0,0,6,1,1,-5.0,-0.054945054945054944,-8.0,-0.10526315789473684,-555.0,-0.054945054945054944,0.0,0.0,-5.0,-0.054945054945054944,0.0,0.0,-138.0,-108.0,-46814.83999999997,-13.0,17.0,0.18681318681318682,14.0,0.18421052631578946,1887.0,0.18681318681318682,0.0,0.0,17.0,0.18681318681318682,0.0,0.0,261.0,260.0,128480.34500000003,10.0
4,368595,113,103,12351.0,109.17,113,1,2855,2607,581296.515,640,0.0,0.0,1,6,1,1,22.0,0.19469026548672566,27.0,0.2621359223300971,2250.0,0.18217148409035705,-1.8299999999999983,-0.016762846935971406,22.0,0.19469026548672566,0.0,0.0,228.0,193.0,143347.49,16.0,17.0,0.1504424778761062,19.0,0.18446601941747573,1695.0,0.13723585134806898,-1.8299999999999983,-0.016762846935971406,17.0,0.1504424778761062,0.0,0.0,90.0,85.0,96532.65000000002,3.0
4,368595,107,95,11769.0,109.75,107,1,2758,2528,504262.89,625,0.0,0.0,2,6,1,1,-6.0,-0.056074766355140186,-8.0,-0.08421052631578947,-582.0,-0.04945195003823604,0.5799999999999983,0.005284738041002262,-6.0,-0.056074766355140186,0.0,0.0,-97.0,-79.0,-77033.625,-15.0,16.0,0.14953271028037382,19.0,0.2,1668.0,0.14172826918174866,-1.25,-0.011389521640091117,16.0,0.14953271028037382,0.0,0.0,131.0,114.0,66313.86499999999,1.0
4,368595,98,85,10780.0,109.77,98,1,2785,2552,1515920.67,612,0.0,0.0,3,6,1,1,-9.0,-0.09183673469387756,-10.0,-0.11764705882352941,-989.0,-0.09174397031539888,0.01999999999999602,0.00018219914366398852,-9.0,-0.09183673469387756,0.0,0.0,27.0,24.0,1011657.7799999999,-13.0,-15.0,-0.15306122448979592,-18.0,-0.21176470588235294,-1571.0,-0.14573283858998146,0.5999999999999943,0.005465974309920692,-15.0,-0.15306122448979592,0.0,0.0,-70.0,-55.0,934624.1549999999,-28.0
4,368595,107,99,11788.0,110.02,107,1,2798,2587,413528.775,631,0.0,0.0,4,6,1,1,9.0,0.08411214953271028,14.0,0.1414141414141414,1008.0,0.0855106888361045,0.25,0.002272314124704599,9.0,0.08411214953271028,0.0,0.0,13.0,35.0,-1102391.895,19.0,0.0,0.0,4.0,0.04040404040404041,19.0,0.0016118086189345097,0.269999999999996,0.002454099254680931,0.0,0.0,0.0,0.0,40.0,59.0,-90734.11499999999,6.0
4,368595,76,65,8386.0,110.06,76,1,2367,2159,327443.535,588,0.0,0.0,5,6,1,1,-31.0,-0.40789473684210525,-34.0,-0.5230769230769231,-3402.0,-0.4056761268781302,0.04000000000000625,0.0003634381246593336,-31.0,-0.40789473684210525,0.0,0.0,-431.0,-428.0,-86085.24000000005,-43.0,-22.0,-0.2894736842105263,-20.0,-0.3076923076923077,-2394.0,-0.2854757929883139,0.29000000000000625,0.002634926403779813,-22.0,-0.2894736842105263,0.0,0.0,-418.0,-393.0,-1188477.135,-24.0
4,368595,79,68,8848.0,112.0,79,1,2501,2294,346900.385,601,0.0,0.0,6,7,1,0,3.0,0.0379746835443038,3.0,0.04411764705882353,462.0,0.05221518987341772,1.9399999999999977,0.01732142857142855,3.0,0.0379746835443038,0.0,0.0,134.0,135.0,19456.850000000035,13.0,-28.0,-0.35443037974683544,-31.0,-0.45588235294117646,-2940.0,-0.3322784810126582,1.980000000000004,0.017678571428571464,-28.0,-0.35443037974683544,0.0,0.0,-297.0,-293.0,-66628.39000000001,-30.0
4,368595,103,76,11326.0,109.31,103,1,2440,2232,345947.945,601,0.0,0.0,0,7,1,0,24.0,0.23300970873786409,8.0,0.10526315789473684,2478.0,0.21878862793572312,-2.6899999999999977,-0.024608910438203253,24.0,0.23300970873786409,0.0,0.0,-61.0,-62.0,-952.4400000000023,0.0,27.0,0.2621359223300971,11.0,0.14473684210526316,2940.0,0.2595797280593325,-0.75,-0.0068612203823986825,27.0,0.2621359223300971,0.0,0.0,73.0,73.0,18504.410000000033,13.0
